,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2528,0,0,0,1,0,15,13,0,0,15,20,0,0,0,7,0,4
2529,0,1,0,1,0,9,10,5,1,15,19,0,0,7,6,0,4
2530,0,0,1,0,0,16,11,0,0,8,19,0,0,3,8,0,4
2531,0,0,1,0,0,11,12,0,0,16,20,0,0,0,8,0,4
2532,0,0,0,0,0,15,7,0,0,12,18,2,0,0,5,0,4
2533,0,0,3,0,0,5,10,0,0,14,19,0,0,0,7,0,4
2534,0,0,3,0,0,11,12,0,0,18,19,0,0,0,8,0,4
2535,0,0,0,2,0,13,10,2,0,17,21,0,0,8,1,0,4
2536,0,0,2,0,0,6,12,0,0,16,18,0,0,3,4,0,4
2537,0,4,0,0,0,7,12,0,0,14,9,0,0,0,1,0,4
2538,0,0,0,0,0,18,15,3,0,16,21,0,0,9,1,0,4
2539,0,0,1,0,2,5,7,0,0,9,18,0,0,0,7,0,4
2540,0,0,1,0,0,8,9,0,0,5,14,0,0,5,1,0,4
2541,0,0,5,0,0,4,13,0,0,15,15,0,0,0,1,0,4
2542,0,0,0,1,0,13,13,3,0,16,19,0,0,7,1,0,4
2543,0,1,0,0,0,13,12,1,0,15,24,0,0,0,7,0,4
2544,0,0,1,0,5,16,17,0,4,10,27,1,0,0,6,0,4
2545,0,0,0,0,0,4,4,0,0,8,7,0,0,0,1,0,4
2546,0,0,0,2,0,13,13,0,0,20,17,0,0,5,1,0,4
2547,0,0,0,1,3,12,18,1,2,7,19,0,0,3,7,0,4
2548,0,0,0,1,0,13,17,0,0,19,16,2,0,5,1,0,4
2549,0,0,0,0,0,14,12,2,0,15,19,0,0,9,1,0,4
2550,0,0,0,0,0,9,12,1,0,10,15,0,0,8,1,0,4
2551,0,0,0,0,0,13,14,1,0,13,20,0,0,10,1,0,4
2552,0,2,0,0,0,13,15,0,0,10,18,0,0,0,7,0,4
2553,0,1,0,0,0,8,12,0,0,11,15,0,0,0,7,0,4
2554,0,0,0,0,1,17,12,0,5,17,30,2,0,0,6,0,4
2555,0,0,1,2,0,13,16,0,0,25,19,0,0,6,1,0,4
2556,0,0,2,0,0,17,14,5,0,30,17,0,0,1,1,0,4
2557,0,0,0,0,0,12,9,1,0,14,20,0,0,7,1,0,4
2558,0,0,4,0,0,6,14,0,0,16,24,0,0,0,4,0,4
2559,0,0,0,0,0,16,10,0,0,16,24,3,0,0,7,0,4
2560,0,0,0,0,0,10,10,0,0,15,16,0,0,0,1,4,4
2561,0,0,0,0,0,13,20,0,0,12,22,0,0,3,11,0,4
2562,0,0,0,0,0,14,10,0,0,5,14,0,0,5,6,0,4
2563,0,0,3,0,0,0,14,0,1,13,16,0,0,0,1,0,4
2564,0,0,0,0,0,20,15,0,0,19,26,0,0,3,10,0,4
2565,0,0,3,0,0,6,13,0,1,16,25,0,0,0,6,0,4
2566,0,2,0,0,0,17,19,0,0,23,21,0,0,7,1,0,4
2567,0,0,3,0,0,11,14,0,1,19,23,0,0,2,3,0,4
2568,0,0,2,0,0,4,6,0,0,14,20,0,0,0,4,0,4
2569,0,0,3,0,0,5,11,0,0,12,17,0,0,0,4,0,4
2570,0,0,0,0,4,8,8,5,2,12,21,0,0,0,8,0,4
2571,0,0,2,0,0,11,13,0,0,19,17,0,0,3,1,0,4
2572,0,0,4,0,0,13,14,0,1,20,27,1,0,0,6,0,4
2573,0,1,2,0,0,13,13,0,0,17,24,1,0,4,5,0,4
2574,0,0,1,0,0,11,10,0,0,15,20,0,0,1,4,0,4
2575,0,0,4,0,0,8,12,0,0,16,22,0,0,2,3,0,4
2576,0,0,2,0,0,8,6,0,0,12,15,2,0,0,4,0,4
2577,0,0,1,3,3,12,12,3,3,24,24,2,0,0,1,0,4
2578,0,0,0,0,3,7,12,2,0,21,23,0,0,0,6,0,4
2579,0,0,1,0,0,11,10,0,0,10,17,0,0,0,7,0,4
2580,2,0,3,0,10,6,19,0,0,26,25,0,0,0,1,0,4
2581,0,1,1,0,0,6,8,0,0,17,21,2,0,0,4,0,4
2582,0,3,1,0,0,15,9,0,0,15,22,0,0,0,5,0,4
2583,0,0,1,0,0,9,7,0,2,14,16,0,0,0,6,0,4
2584,1,1,0,0,8,8,2,6,0,22,25,2,0,0,4,0,4
2585,0,0,0,2,1,10,8,4,2,19,21,2,0,2,3,0,4
2586,0,2,1,0,0,10,3,0,0,10,17,0,0,0,5,0,4
2587,0,1,0,2,0,18,11,5,0,20,24,0,0,0,6,0,4
2588,0,0,2,0,0,11,18,0,0,17,18,0,0,0,9,0,4
2589,0,2,0,0,0,15,10,1,0,15,23,1,0,3,4,0,4
2590,0,2,0,1,4,9,6,6,3,20,24,0,0,0,9,0,4
2591,0,0,0,1,1,12,17,1,0,10,25,0,0,2,8,0,4
2592,0,0,0,0,6,7,16,2,3,27,23,2,0,0,1,3,4
2593,0,1,1,0,1,13,14,0,0,18,23,0,0,0,8,0,4
2594,0,0,0,0,0,11,9,0,0,9,14,0,0,0,4,0,4
2595,0,3,0,0,0,21,25,1,0,3,23,0,0,3,8,0,4
2596,0,3,0,4,0,22,11,6,0,20,27,0,0,4,4,0,4
2597,0,1,0,0,1,14,8,0,0,3,19,0,0,0,9,0,4
2598,0,0,0,0,0,4,10,0,4,14,15,0,0,0,1,0,4
2599,0,2,0,0,5,18,15,5,1,23,31,2,0,3,5,0,4
2600,0,0,2,0,0,12,8,1,0,17,22,2,0,3,1,0,4
2601,0,1,0,0,0,6,9,0,0,5,15,0,0,0,6,0,4
2602,0,0,0,0,0,3,5,0,0,3,11,0,0,0,5,0,4
2603,0,0,1,3,0,9,11,0,1,14,17,0,0,3,4,0,4
2604,0,2,0,0,0,10,7,0,0,8,15,2,0,0,5,0,4
2605,0,0,3,0,0,13,11,0,0,18,20,2,0,4,1,0,4
2606,0,0,2,0,1,10,22,0,2,24,28,0,0,0,9,0,4
2607,0,0,0,2,0,11,14,1,0,19,19,0,0,2,1,0,4
2608,0,0,0,2,0,14,11,1,1,19,22,0,0,7,1,0,4
2609,0,3,1,0,0,13,8,0,0,14,20,0,0,0,2,0,4
2610,0,0,0,2,0,11,12,0,0,18,17,0,0,3,1,0,4
2611,0,3,0,0,0,16,11,0,0,12,19,2,0,0,7,0,4
2612,0,0,0,3,0,12,9,4,0,19,18,0,0,8,1,0,4
2613,0,1,0,0,0,11,8,0,0,10,17,0,0,0,3,0,4
2614,0,1,0,0,0,10,5,1,0,15,18,0,0,0,4,0,4
2615,0,0,0,3,0,11,14,0,1,18,12,0,0,4,1,0,4
2616,0,0,0,0,0,6,4,0,0,5,15,0,0,0,6,0,4
2617,0,2,0,0,0,14,5,0,0,6,17,0,0,0,1,3,4
2618,0,0,0,1,1,14,10,2,2,12,18,0,0,3,1,0,4
2619,0,0,1,1,0,15,15,0,0,14,17,1,0,5,1,0,4
2620,0,2,1,0,0,5,4,0,0,9,16,0,0,0,4,0,4
2621,0,0,0,0,0,9,10,0,0,13,14,0,0,0,5,0,4
2622,0,0,1,0,0,7,8,0,0,10,14,0,0,0,8,0,4
2623,0,0,0,2,0,7,15,0,0,20,20,2,0,4,1,0,4
2624,0,0,1,0,0,12,7,0,0,11,17,0,0,0,5,0,4
2625,0,0,2,4,0,7,14,0,1,19,22,0,0,2,4,0,4
2626,0,0,1,0,0,11,13,0,0,17,19,0,0,0,7,0,4
2627,0,0,0,2,0,11,12,0,0,14,17,0,0,3,1,0,4
2628,0,2,0,0,1,18,24,0,0,13,27,0,0,0,12,0,4
2629,0,0,0,1,0,12,10,5,0,18,19,1,0,5,1,0,4
2630,0,0,0,1,0,9,9,3,3,17,16,2,0,0,1,0,4
2631,0,0,1,0,5,4,12,0,1,16,24,0,0,0,6,0,4
2632,0,0,0,3,0,13,14,0,0,22,15,0,0,3,1,0,4
2633,0,0,0,0,0,11,8,0,0,11,15,0,0,4,2,0,4
2634,0,0,3,0,0,7,11,0,0,10,15,0,0,4,3,0,4
2635,0,0,0,0,0,14,6,1,0,23,25,0,0,4,1,0,4
2636,0,2,1,0,0,11,9,0,0,12,15,0,0,1,3,0,4
2637,0,0,0,0,0,4,8,0,4,7,14,1,0,0,5,0,4
2638,0,1,2,1,0,18,16,0,0,18,22,0,0,4,2,0,4
2639,0,0,0,1,0,15,17,1,0,11,21,0,0,8,1,0,4
2640,0,5,0,0,0,20,14,0,0,13,20,0,0,0,6,0,4
2641,0,0,0,0,0,12,15,0,0,10,18,0,0,0,10,0,4
2642,0,0,0,0,0,13,15,0,0,10,20,0,0,7,3,0,4
2643,0,0,2,0,0,9,12,0,0,14,21,0,0,6,3,0,4
2644,0,0,3,0,0,6,11,0,0,14,14,0,0,0,4,0,4
2645,0,0,0,0,0,12,7,0,1,3,18,1,0,0,10,0,4
2646,0,0,1,0,0,14,15,0,0,19,21,0,0,7,1,0,4
2647,0,0,0,0,0,8,11,0,0,9,14,1,0,0,6,0,4
2648,0,0,2,0,0,3,14,0,0,16,10,0,0,0,6,0,4
2649,0,1,0,0,0,13,15,0,0,7,20,0,0,0,11,0,4
2650,0,0,5,0,0,7,7,0,0,7,12,0,0,0,4,0,4
2651,0,1,1,0,0,6,5,0,0,8,15,0,0,0,6,0,4
2652,0,0,5,0,0,11,14,0,0,15,19,0,0,2,1,0,4
2653,0,0,0,0,0,10,9,1,3,12,10,0,0,0,2,0,4
2654,0,0,1,2,0,2,14,0,0,17,13,0,0,4,2,0,4
2655,0,0,2,0,0,2,5,0,0,10,10,0,0,2,1,0,4
2656,0,0,0,1,0,8,14,1,0,14,15,0,0,6,1,0,4
2657,0,3,0,0,0,20,9,0,0,9,20,2,0,0,10,0,4
2658,0,0,0,0,0,7,12,0,0,7,14,0,0,0,5,0,4
2659,0,0,3,0,0,12,11,0,0,12,21,0,0,0,8,0,4
2660,4,0,4,0,4,11,18,5,1,24,26,2,0,0,1,0,4
2661,0,0,0,0,0,11,13,0,0,9,10,0,0,0,10,0,4
2662,0,0,0,1,0,9,9,1,0,13,14,0,0,2,1,0,4
2663,0,0,0,1,0,10,7,2,0,11,9,0,0,1,1,0,4
2664,0,1,0,0,0,10,11,0,0,15,9,0,0,0,1,2,4
2665,0,0,0,1,0,10,12,1,0,12,10,0,0,3,1,0,4
2666,0,0,0,0,0,9,9,1,0,10,9,0,0,2,1,0,4
2667,0,3,0,0,0,13,8,0,0,8,20,0,0,0,9,0,4
2668,0,0,3,0,0,6,9,0,0,12,9,0,0,2,1,0,4
2669,0,1,0,0,0,14,5,0,0,6,17,0,0,0,3,0,4
2670,0,0,1,0,0,8,11,0,0,13,9,0,0,1,1,0,4
2671,0,0,2,0,0,10,9,0,0,10,15,0,0,0,6,0,4
2672,0,0,1,1,0,9,12,0,0,13,19,0,0,3,1,0,4
2673,0,0,1,0,0,12,11,0,0,15,12,0,0,3,1,0,4
2674,0,0,0,1,0,11,12,0,0,16,15,0,0,5,1,0,4
2675,0,1,0,0,0,12,10,0,0,8,18,0,0,0,11,0,4
2676,0,0,0,0,1,14,5,3,5,15,20,0,0,0,7,0,4
2677,0,0,0,1,0,6,11,0,0,13,12,0,0,4,1,0,4
2678,0,1,0,0,0,9,2,0,0,7,13,0,0,0,5,0,4
2679,0,0,0,0,0,12,10,1,0,16,12,0,0,8,1,0,4
2680,0,0,2,0,0,5,12,0,0,18,14,0,0,2,1,0,4
2681,0,0,0,0,0,22,20,0,1,15,21,0,0,0,9,0,4
2682,0,0,0,1,0,16,6,1,1,20,21,0,0,0,9,0,4
2683,0,1,0,0,0,10,9,0,0,17,21,0,0,0,6,0,4
2684,0,3,0,0,2,15,2,2,2,18,21,0,0,0,6,0,4
2685,0,0,0,0,0,11,8,1,0,12,19,2,0,0,6,0,4
2686,0,0,3,0,0,10,13,0,0,18,19,0,0,0,7,0,4
2687,0,0,0,1,0,10,5,1,0,21,14,0,0,0,5,0,4
2688,0,0,3,0,0,11,10,0,0,14,17,0,0,0,4,0,4
2689,0,1,0,0,0,6,11,0,0,6,14,0,0,0,6,0,4
2690,0,0,1,0,0,10,11,0,0,16,15,0,0,0,6,0,4
2691,0,0,0,0,0,7,8,0,0,6,13,0,0,0,4,0,4
2692,0,0,1,2,0,13,11,0,0,14,20,0,0,0,5,0,4
2693,0,0,0,0,0,18,6,6,0,22,22,0,0,5,1,0,4
2694,0,0,3,0,0,10,10,0,0,21,22,0,0,0,7,0,4
2695,0,7,0,0,3,17,14,2,3,14,24,0,0,0,2,1,4
2696,0,0,1,0,0,8,9,0,0,10,16,0,0,3,4,0,4
2697,0,3,0,0,0,14,16,0,2,22,24,0,0,0,8,0,4
2698,0,0,0,0,0,7,7,0,0,9,15,0,0,0,6,0,4
2699,0,0,4,0,0,6,11,0,2,17,23,1,0,0,7,0,4
2700,0,0,0,0,0,15,3,1,2,14,21,0,0,0,6,0,4
2701,0,3,1,0,0,9,9,0,0,10,15,0,0,3,2,0,4
2702,0,2,0,0,0,13,1,1,0,10,14,2,0,0,4,0,4
2703,0,1,0,0,0,7,7,0,0,8,19,0,0,0,6,0,4
2704,0,3,1,4,1,13,8,1,4,20,19,0,0,0,4,0,4
2705,0,2,0,1,1,11,0,5,5,15,18,2,0,0,4,0,4
2706,0,0,3,2,0,9,10,0,1,13,18,0,0,0,4,0,4
2707,0,0,3,0,0,10,9,0,0,17,17,0,0,0,5,0,4
2708,0,0,1,1,0,12,20,1,1,22,25,2,0,9,1,0,4
2709,0,0,0,0,0,11,3,0,0,10,14,0,0,0,9,0,4
2710,0,0,2,0,0,10,15,0,1,20,20,1,0,5,1,0,4
2711,0,1,1,0,0,7,3,0,0,7,16,0,0,0,3,0,4
2712,0,0,2,0,0,13,12,0,1,16,22,1,0,3,4,0,4
2713,0,0,4,2,0,11,14,0,1,17,17,0,0,0,6,0,4
2714,0,0,3,1,0,5,13,0,1,17,17,0,0,3,2,0,4
2715,0,0,0,2,0,7,12,1,4,16,21,0,0,4,1,0,4
2716,0,0,4,0,0,9,10,0,1,21,21,2,0,2,1,0,4
2717,0,0,0,2,0,10,13,0,1,19,18,2,0,3,1,0,4
2718,0,1,2,0,0,10,11,0,0,18,19,1,0,3,1,0,4
2719,0,0,3,0,0,8,12,0,1,22,18,1,0,3,1,0,4
2720,0,0,0,0,0,16,8,1,0,19,27,2,0,0,8,0,4
2721,0,0,3,0,0,9,14,0,0,17,22,1,0,3,4,0,4
2722,0,0,1,4,0,10,14,0,0,22,22,1,0,4,3,0,4
2723,0,3,0,0,0,15,7,0,0,14,20,0,0,0,9,0,4
2724,0,0,5,0,0,2,4,0,0,16,17,2,0,0,4,0,4
2725,0,0,4,0,0,3,9,0,0,14,12,2,0,2,1,0,4
2726,0,0,2,0,0,9,7,0,0,18,21,0,0,0,4,0,4
2727,0,0,0,3,0,13,9,5,2,19,22,2,0,3,3,0,4
2728,0,4,0,0,3,8,17,1,2,12,24,0,0,0,5,0,4
2729,0,0,0,1,0,10,9,5,1,17,20,0,0,2,2,0,4
2730,0,0,0,0,0,15,7,2,3,20,17,0,0,2,1,0,4
2731,0,0,0,0,0,17,12,1,0,13,24,2,0,0,9,0,4
2732,0,0,0,1,0,14,4,5,2,17,22,0,0,3,4,0,4
2733,0,0,0,4,0,11,15,2,3,19,17,0,0,3,1,0,4
2734,0,1,1,0,0,12,11,1,4,15,15,0,0,0,5,0,4
2735,0,1,0,0,0,11,4,5,2,19,21,0,0,3,4,0,4
2736,0,5,0,0,3,8,12,1,2,14,21,1,0,0,6,0,4
2737,0,0,1,1,6,10,10,3,3,23,17,2,0,0,3,4,4
2738,0,0,0,0,0,15,8,5,1,17,19,0,0,3,5,0,4
2739,0,0,3,0,1,9,13,0,5,12,19,0,0,0,6,0,4
2740,0,3,0,0,0,14,8,4,0,17,18,0,0,0,5,0,4
2741,0,0,0,1,0,18,13,5,0,16,25,0,0,5,7,0,4
2742,0,1,0,0,0,2,5,0,0,5,10,0,0,0,4,0,4
2743,0,0,0,2,0,10,15,0,0,20,15,0,0,5,1,0,4
2744,0,1,0,0,0,12,10,0,0,12,14,0,0,0,6,0,4
2745,0,1,0,0,0,9,11,0,0,14,20,0,0,0,4,0,4
2746,0,0,2,0,0,3,11,0,0,16,11,0,0,5,1,0,4
2747,0,0,2,0,0,9,11,0,1,13,18,0,0,0,6,0,4
2748,0,0,1,0,0,12,11,0,0,5,13,0,0,0,5,0,4
2749,0,0,0,0,1,10,11,2,0,14,21,0,0,8,1,0,4
2750,0,0,0,0,0,13,9,5,1,22,20,0,0,4,2,0,4
2751,0,0,0,1,0,13,10,0,0,11,3,0,0,3,1,1,4
2752,0,0,1,0,0,7,7,0,0,9,14,0,0,3,1,0,4
2753,0,0,1,0,5,18,20,0,3,12,25,1,0,0,10,0,4
2754,0,0,4,0,0,6,12,0,0,15,19,0,0,0,6,0,4
2755,0,0,4,0,0,10,10,0,0,15,21,0,0,0,7,0,4
2756,0,1,1,0,0,7,2,0,0,6,14,0,0,0,3,0,4
2757,0,1,0,0,0,10,11,0,0,11,21,0,0,0,9,0,4
2758,0,0,0,0,0,7,6,0,0,1,13,0,0,2,1,0,4
2759,0,3,0,1,0,17,6,2,1,11,20,0,0,3,6,0,4
2760,0,0,0,0,2,18,16,3,0,16,21,0,0,0,12,0,4
2761,0,0,0,1,0,15,5,5,2,15,20,0,0,3,3,0,4
2762,0,3,0,0,0,15,3,0,0,12,21,0,0,0,5,0,4
2763,0,0,2,0,0,3,6,0,0,14,20,0,0,0,6,0,4
2764,0,0,0,0,0,11,7,0,0,20,28,2,0,0,6,0,4
2765,0,0,0,2,0,11,6,2,2,17,22,2,0,6,2,0,4
2766,0,0,2,0,0,13,7,4,0,13,16,2,0,4,1,0,4
2767,0,0,3,0,0,11,9,0,0,15,17,2,0,3,4,0,4
2768,0,1,0,0,0,5,7,0,0,3,13,0,0,0,4,0,4
2769,0,0,1,2,0,8,11,0,0,12,15,0,0,3,3,0,4
2770,0,1,3,0,0,13,11,0,1,16,21,1,0,0,5,0,4
2771,0,2,0,2,0,15,6,4,1,11,25,0,0,4,4,0,4
2772,0,0,4,1,4,3,12,0,2,16,20,1,0,0,5,0,4
2773,0,0,0,3,0,14,7,2,4,12,18,0,0,2,3,0,4
2774,0,0,0,2,0,10,8,3,1,19,17,2,0,4,1,0,4
2775,0,0,0,3,0,14,6,2,1,16,17,0,0,2,3,0,4
2776,0,0,1,0,0,8,12,0,0,18,15,0,0,0,5,0,4
2777,0,0,1,0,0,8,18,0,0,18,13,0,0,0,8,0,4
2778,0,0,0,4,0,13,8,4,1,12,22,0,0,5,3,0,4
2779,0,0,3,0,0,14,13,0,0,14,21,0,0,0,6,0,4
2780,0,0,4,0,0,7,10,0,0,19,17,0,0,0,5,0,4
2781,0,0,0,0,0,17,12,0,0,3,17,0,0,7,1,0,4
2782,0,1,1,0,0,9,10,0,0,7,15,0,0,0,5,0,4
2783,0,0,5,0,5,1,14,0,1,15,25,2,0,0,3,0,4
2784,0,0,1,0,3,6,16,0,2,19,23,0,0,3,6,0,4
2785,0,0,0,0,0,12,16,0,2,13,18,0,0,0,11,0,4
2786,0,0,2,0,0,6,5,0,0,5,13,0,0,0,4,0,4
2787,0,0,3,0,3,11,16,0,1,20,27,1,0,0,8,0,4
2788,0,0,0,0,0,8,6,0,0,11,8,0,0,0,5,0,4
2789,0,1,4,0,0,9,9,0,0,11,19,0,0,0,4,0,4
2790,0,1,0,0,0,13,10,0,0,10,17,0,0,0,8,0,4
2791,0,2,1,0,0,16,17,0,0,15,24,0,0,0,10,0,4
2792,0,0,1,0,1,7,11,0,0,18,25,1,0,5,3,0,4
2793,0,0,2,0,0,6,15,0,0,17,21,0,0,0,4,0,4
2794,0,0,1,0,0,13,15,0,0,12,21,0,0,0,5,0,4
2795,0,0,1,1,0,12,16,0,1,18,18,0,0,0,9,0,4
2796,0,0,5,3,1,12,15,0,4,21,26,1,0,0,5,0,4
2797,0,0,0,0,0,5,9,0,0,12,14,0,0,0,3,0,4
2798,0,0,3,0,0,9,10,0,0,21,18,1,0,2,1,0,4
2799,0,0,3,0,3,5,11,0,1,16,17,0,0,0,2,1,4
2800,0,2,1,1,2,10,16,0,3,17,27,1,0,2,7,0,4
2801,0,0,0,0,0,8,18,0,0,7,11,0,0,8,1,0,4
2802,0,0,0,0,0,6,7,0,0,9,13,2,0,3,1,0,4
2803,0,1,0,0,0,10,7,0,0,11,17,0,0,0,4,0,4
2804,0,0,1,1,1,10,18,0,3,22,31,2,0,0,9,0,4
2805,0,0,0,3,0,11,12,1,0,17,19,0,0,2,2,0,4
2806,0,0,0,1,0,6,8,3,1,16,14,0,0,1,1,0,4
2807,0,0,0,1,0,7,7,3,1,14,10,0,0,0,1,0,4
2808,0,0,0,2,0,10,14,0,0,16,17,0,0,4,1,0,4
2809,0,1,1,0,0,15,13,0,0,17,19,0,0,0,6,0,4
2810,0,0,0,2,0,10,14,1,0,19,15,0,0,4,1,0,4
2811,0,2,0,0,0,13,8,0,0,0,10,0,0,0,8,0,4
2812,0,0,0,0,0,8,7,2,2,13,16,2,0,1,1,0,4
2813,0,0,0,0,0,8,8,0,0,13,16,0,0,0,4,0,4
2814,0,0,4,0,0,15,19,0,0,18,25,0,0,0,13,0,4
2815,0,0,0,1,0,4,9,2,0,13,9,0,0,1,1,0,4
2816,6,0,0,0,11,3,17,0,1,16,26,0,0,0,1,0,4
2817,0,1,0,0,0,17,18,0,0,24,25,0,0,0,9,0,4
2818,0,0,0,1,0,6,8,3,0,12,6,0,0,0,1,0,4
2819,0,0,0,1,0,10,8,2,1,17,18,0,0,2,1,0,4
2820,0,0,0,2,0,5,10,0,0,16,11,0,0,2,1,0,4
2821,0,0,0,0,0,7,6,2,1,18,17,1,0,0,1,0,4
2822,0,3,0,0,1,21,9,3,1,7,30,0,0,4,5,0,4
2823,0,0,0,1,0,10,8,0,0,12,16,0,0,3,4,0,4
2824,0,0,1,0,0,2,4,0,0,10,9,2,0,0,3,0,4
2825,0,1,1,0,4,6,7,2,4,17,17,5,0,0,1,0,4
2826,0,0,0,0,0,13,16,0,0,15,13,0,0,0,10,0,4
2827,0,2,0,0,1,24,8,5,0,6,27,0,0,7,3,0,4
2828,0,0,0,2,0,12,9,0,0,10,11,0,0,3,1,0,4
2829,0,0,0,0,3,2,16,0,0,16,15,0,0,0,9,0,4
2830,0,0,0,2,0,14,12,4,4,19,26,0,0,6,1,0,4
2831,0,1,0,0,0,14,8,0,0,0,13,0,0,0,8,0,4
2832,0,2,0,0,1,22,4,5,1,9,27,0,0,5,4,0,4
2833,0,0,0,0,0,10,5,6,4,12,18,0,0,0,2,0,4
2834,0,1,1,0,0,5,3,0,0,10,22,0,0,0,4,0,4
2835,0,0,3,0,0,20,9,3,1,5,23,2,0,6,1,0,4
2836,0,0,1,0,0,6,11,0,0,14,10,0,0,4,1,0,4
2837,0,0,0,0,0,5,3,0,0,5,12,0,0,1,2,0,4
2838,0,0,2,1,0,18,15,0,3,16,21,0,0,6,1,0,4
2839,0,0,0,0,4,2,16,0,1,15,20,0,0,0,8,0,4
2840,0,3,0,0,3,3,0,6,2,7,8,2,0,0,1,0,4
2841,0,0,2,0,0,8,10,0,0,17,17,0,0,0,5,0,4
2842,0,1,0,0,0,17,14,0,0,14,12,0,0,0,5,0,4
2843,0,0,0,2,0,14,12,3,3,16,22,1,0,6,3,0,4
2844,0,0,6,0,4,0,13,0,4,14,21,0,0,0,2,0,4
2845,0,0,9,0,0,11,6,0,0,11,18,0,0,0,1,0,4
2846,0,0,0,0,2,17,6,6,2,14,26,0,0,2,6,0,4
2847,0,1,0,0,0,13,6,3,1,12,18,0,0,0,6,0,4
2848,0,0,0,2,1,21,8,5,1,11,26,0,0,4,4,0,4
2849,0,0,3,1,0,11,15,0,1,16,21,0,0,0,8,0,4
2850,0,1,0,0,0,11,7,1,1,18,16,1,0,0,3,0,4
2851,0,0,0,0,0,17,13,0,0,23,23,4,0,9,1,0,4
2852,0,0,0,0,0,19,12,5,0,25,25,2,0,4,1,0,4
2853,0,0,0,2,0,8,6,2,2,17,18,0,0,0,2,0,4
2854,0,3,0,0,0,8,9,0,0,13,20,1,0,0,7,0,4
2855,0,0,3,0,0,11,16,0,0,18,20,0,0,0,8,0,4
2856,0,0,4,0,0,11,16,0,3,16,18,0,0,0,4,0,4
2857,0,0,0,1,0,9,7,5,2,15,16,0,0,1,1,0,4
2858,0,1,6,2,0,16,8,0,0,2,20,0,1,14,2,0,5
2859,0,0,0,0,0,7,8,2,2,6,5,0,0,0,0,0,5
2860,0,4,3,0,0,16,13,0,1,10,14,0,0,9,6,0,5
2861,0,0,4,3,0,12,16,2,1,6,16,0,0,7,2,0,5
2862,0,0,3,1,0,5,5,0,0,9,5,0,0,0,0,0,5
2863,0,0,0,0,0,8,8,0,0,11,5,0,0,0,0,0,5
2864,0,4,4,1,0,11,5,0,2,0,2,4,0,11,7,0,5
2865,0,4,6,0,0,23,11,0,1,5,16,1,0,18,12,0,5
2866,0,1,6,0,0,19,11,0,0,6,10,0,0,7,6,0,5
2867,0,1,5,0,0,1,4,0,5,0,10,0,0,8,2,0,5
2868,0,0,0,0,0,27,14,6,2,11,19,0,0,9,7,0,5
2869,0,0,6,4,0,23,23,4,1,14,20,0,0,13,6,0,5
2870,0,0,0,0,0,9,11,4,1,13,14,0,0,4,2,0,5
2871,0,0,2,3,0,24,23,8,0,17,19,0,0,12,6,0,5
2872,0,0,0,0,0,21,7,1,0,2,6,3,0,9,5,0,5
2873,0,2,2,0,0,13,3,0,0,6,12,0,0,7,4,0,5
2874,0,0,0,0,0,16,13,2,1,14,7,0,0,3,0,0,5
2875,0,0,0,0,0,17,16,3,2,10,15,0,0,6,0,0,5
2876,0,1,0,0,0,12,10,1,0,4,8,0,0,4,3,0,5
2877,0,1,6,0,0,13,13,0,0,9,17,0,0,10,5,0,5
2878,0,0,0,0,0,16,4,9,1,15,10,0,0,8,2,0,5
2879,0,0,0,0,0,22,16,5,1,7,10,0,0,15,5,0,5
2880,0,2,9,0,0,12,7,0,3,7,24,0,0,15,6,0,5
2881,0,3,5,0,0,14,11,0,0,2,13,0,0,10,8,0,5
2882,0,0,0,0,0,9,12,3,2,21,7,0,0,4,0,0,5
2883,0,1,1,0,0,16,12,0,0,9,9,0,0,0,7,0,5
2884,0,2,9,0,0,14,0,0,0,7,6,0,0,7,7,0,5
2885,0,4,2,0,0,32,20,0,0,2,8,3,0,12,10,0,5
2886,0,0,0,3,0,24,16,3,0,8,15,0,0,5,11,0,5
2887,0,0,0,0,0,11,14,2,0,8,11,0,0,1,3,0,5
2888,0,0,0,1,0,28,14,0,0,4,18,0,0,8,10,0,5
2889,0,0,0,0,0,13,8,3,1,11,16,0,0,5,0,0,5
2890,0,8,9,0,0,25,13,0,1,7,7,4,0,10,14,1,5
2891,0,0,0,0,0,16,14,3,0,12,11,0,0,11,5,0,5
2892,0,0,0,0,0,6,7,5,1,12,5,0,0,5,0,0,5
2893,0,0,0,0,0,8,7,2,0,9,9,0,0,0,0,0,5
2894,0,0,0,4,0,10,14,1,1,12,12,0,0,12,1,0,5
2895,0,0,0,3,0,10,10,1,0,12,8,0,0,1,0,0,5
2896,0,0,4,0,0,12,9,0,0,6,13,0,0,4,5,0,5
2897,0,0,0,0,0,6,3,0,0,15,1,0,0,0,0,0,5
2898,0,0,5,0,0,21,8,0,0,1,15,0,0,11,6,0,5
2899,0,0,0,0,0,15,12,3,0,9,10,0,0,4,0,0,5
2900,0,4,6,3,0,22,11,0,0,10,17,0,0,9,7,0,5
2901,0,0,0,2,0,18,11,3,0,10,20,0,0,2,2,0,5
2902,0,0,3,0,0,16,10,0,0,4,13,0,0,2,6,0,5
2903,0,0,3,3,0,20,10,0,3,3,15,0,0,9,4,0,5
2904,0,0,8,0,0,21,6,0,0,2,17,0,0,9,7,0,5
